id,hours,class,racehisp,region
1138,60,Working,Black,Middle Atlantic
1142,40,Working,Black,Middle Atlantic
1143,30,Working,Black,Middle Atlantic
1144,40,Working,White,Middle Atlantic
1145,46,Lower,White,Middle Atlantic
1146,42,Working,White,Middle Atlantic
1149,50,Working,White,Middle Atlantic
1150,57,Working,White,Middle Atlantic
1152,70,Working,White,Middle Atlantic
1154,40,Working,White,Middle Atlantic
1157,36,Middle,White,Southeast
1158,40,Working,Black,Southeast
1159,30,Working,White,Southeast
1162,55,Middle,White,Southeast
1167,30,Working,Black,Southeast
1168,40,Lower,Black,Southeast
1169,49,Working,White,Southeast
1170,40,Working,Black,Southeast
1171,60,Working,Black,Southeast
1173,50,Working,Black,Southeast
1177,40,Working,White,Southeast
1179,20,Working,White,Southeast
1180,25,Middle,White,Southeast
1181,40,Middle,White,Midwest
1183,28,Working,White,Midwest
1185,40,Working,White,Midwest
1186,75,Working,White,Midwest
1188,50,Working,White,Midwest
1192,40,Working,White,Midwest
1193,40,Middle,White,Midwest
1194,60,Working,White,Midwest
1198,60,Working,White,Midwest
1199,40,Working,White,Midwest
1202,40,Working,Black,Midwest
1205,8,Working,Hispanic,Midwest
1206,56,Working,White,Midwest
1208,30,Working,White,Midwest
1209,40,Working,White,Midwest
1210,16,Working,Hispanic,Midwest
1211,45,Working,White,Midwest
1212,40,Middle,White,Midwest
1215,40,Working,White,Midwest
1217,8,Middle,Hispanic,Midwest
1218,37,Working,Hispanic,Midwest
1220,40,Working,Hispanic,Midwest
1223,40,Working,Hispanic,Midwest
1225,40,Working,Hispanic,Midwest
1226,40,Working,Hispanic,Midwest
1227,40,Middle,Hispanic,Midwest
1228,50,Working,Hispanic,Midwest
1231,40,Working,White,Midwest
1232,80,Working,Black,Midwest
1233,55,Middle,White,Midwest
1234,40,Middle,White,Midwest
1236,60,Middle,White,Midwest
1237,54,Working,Black,Midwest
1241,35,Middle,Black,Midwest
1242,40,Working,Black,Midwest
1243,35,Middle,White,Midwest
1244,40,Middle,Hispanic,Midwest
1245,38,Working,White,Midwest
1247,24,Working,White,Midwest
1250,7,Working,White,Midwest
1251,30,Lower,White,Midwest
1253,8,Middle,White,Midwest
1254,40,Working,White,Midwest
1255,40,Working,White,Midwest
1256,32,Working,White,Midwest
1262,40,Working,Black,Midwest
1263,46,Working,Black,Midwest
1264,40,Middle,White,Midwest
1265,40,Working,Black,Midwest
1266,30,Middle,Black,Midwest
1268,52,Middle,Black,Midwest
1271,89,Middle,White,Midwest
1275,45,Middle,Hispanic,West
1276,55,Working,White,West
1281,40,Working,Hispanic,West
1282,40,Working,White,West
1284,40,Working,Hispanic,West
1287,89,Middle,White,West
1288,40,Working,Hispanic,West
1293,30,Working,Other,West
1297,50,Middle,White,West
1299,40,Middle,White,West
1302,70,Middle,White,Midwest
1303,60,Middle,Hispanic,Midwest
1306,35,Working,White,Midwest
1309,40,Middle,White,Midwest
1310,20,Working,White,Midwest
1311,40,Working,White,Midwest
1312,40,Middle,White,Midwest
1313,45,Working,Other,Midwest
1314,45,Middle,White,Midwest
1315,40,Middle,White,Midwest
1316,15,Middle,White,Midwest
1317,40,Working,White,Midwest
1318,32,Middle,White,Midwest
1319,55,Middle,White,Midwest
1323,50,Middle,White,Midwest
1326,40,Middle,White,Midwest
1328,50,Middle,White,Midwest
1329,55,Middle,White,Midwest
1332,60,Middle,White,West
1336,48,Working,Hispanic,West
1337,45,Working,White,West
1338,40,Working,White,West
1339,50,Middle,White,West
1341,45,Middle,White,West
1344,60,Middle,White,West
1345,60,Middle,White,West
1346,60,Middle,White,West
1347,60,Middle,White,West
1348,45,Middle,White,West
1350,40,Upper,White,West
1353,30,Middle,White,Midwest
1354,70,Working,White,Midwest
1356,40,Middle,White,Midwest
1357,55,Working,White,Midwest
1359,40,Working,White,Midwest
1362,70,Middle,White,Midwest
1365,70,Working,White,Midwest
1366,35,Working,Hispanic,Midwest
1367,30,Working,White,Midwest
1371,45,Middle,White,Midwest
1373,40,Middle,White,Midwest
1374,50,Middle,White,Midwest
1375,40,Middle,White,Midwest
1377,10,Lower,White,Midwest
1378,30,Middle,White,New England
1379,40,Working,White,New England
1382,40,Working,White,New England
1383,40,Middle,White,New England
1385,20,Working,Hispanic,New England
1386,62,Middle,White,New England
1387,45,Working,White,New England
1392,25,Working,White,New England
1396,40,Working,White,New England
1397,38,Working,White,New England
1405,30,Middle,White,New England
1410,40,Working,White,Middle Atlantic
1411,37,Working,White,Middle Atlantic
1412,39,Working,White,Middle Atlantic
1413,29,Working,White,Middle Atlantic
1415,40,Working,White,Middle Atlantic
1416,30,Working,Other,Middle Atlantic
1418,40,Middle,White,Middle Atlantic
1419,40,Middle,White,Middle Atlantic
1422,32,Middle,White,Middle Atlantic
1423,10,Working,White,Middle Atlantic
1426,39,Working,White,Middle Atlantic
1429,50,Middle,White,Middle Atlantic
1430,20,Middle,Other,Middle Atlantic
1431,50,Upper,White,Middle Atlantic
1437,38,Middle,White,Middle Atlantic
1440,40,Working,White,Middle Atlantic
1443,65,Working,White,Middle Atlantic
1452,40,Working,White,Middle Atlantic
1453,50,Working,White,Middle Atlantic
1454,45,Working,White,Middle Atlantic
1455,45,Middle,White,Middle Atlantic
1456,8,Working,White,Middle Atlantic
1457,40,Working,White,Middle Atlantic
1459,16,Working,White,Middle Atlantic
1461,40,Working,White,Middle Atlantic
1463,48,Working,White,Middle Atlantic
1464,40,Lower,Hispanic,Middle Atlantic
1465,70,Working,Black,Middle Atlantic
1471,40,Working,White,Middle Atlantic
1472,40,Working,White,Middle Atlantic
1476,50,Middle,White,Middle Atlantic
1477,18,Middle,White,Middle Atlantic
1478,45,Middle,White,Middle Atlantic
1479,40,Working,White,Middle Atlantic
1483,45,Middle,White,Middle Atlantic
1484,40,Middle,White,Middle Atlantic
1486,60,Working,White,Middle Atlantic
1489,27,Lower,Black,Southeast
1492,40,Working,White,Southeast
1493,26,Working,White,Southeast
1494,38,Lower,White,Southeast
1495,24,Working,Black,Southeast
1497,30,Middle,White,Southeast
1498,37,Middle,White,Southeast
1499,20,Working,White,Southeast
1501,37,Working,White,Southeast
1502,38,Working,White,Southeast
1503,30,Working,White,Southeast
1506,30,Working,White,Southeast
1507,25,Middle,White,Southeast
1508,40,Working,White,Southeast
1509,30,Working,White,Southeast
1514,60,Middle,White,Southeast
1515,30,Middle,White,Southeast
1516,40,Middle,White,Southeast
1519,40,Middle,White,Southeast
1520,30,Lower,Black,Southeast
1523,30,Middle,White,Southeast
1527,45,Middle,White,Southeast
1528,38,Working,White,Southeast
1536,20,Lower,Other,Southeast
1537,40,Middle,White,Southeast
1538,48,Working,White,Southeast
1541,40,Working,White,Southeast
1543,40,Working,White,Southeast
1544,55,Middle,White,Southeast
1545,50,Middle,White,Southeast
1546,50,Middle,White,Southeast
1548,52,Working,White,Southeast
1549,65,Middle,White,Southeast
1550,42,Working,Black,Southeast
1551,40,Working,White,Southeast
1555,70,Working,White,Southeast
1557,40,Working,Black,Southeast
1558,37,Middle,White,Southeast
1559,50,Middle,White,Southeast
1560,89,Middle,White,Southeast
1561,50,Middle,Black,Southeast
1562,60,Middle,White,Southeast
1565,30,Working,White,Southeast
1569,15,Working,Black,Southeast
1570,34,Middle,White,Southeast
1576,40,Lower,Black,Southeast
1577,25,Working,Black,Southeast
1580,32,Working,White,Southeast
1581,15,Middle,White,Southeast
1584,32,Working,Black,Southeast
1585,40,Working,Black,Southeast
1588,32,Working,White,Southeast
1590,45,Working,White,Southeast
1591,50,Middle,White,Southeast
1592,40,Middle,White,Southeast
1593,34,Middle,White,Southeast
1597,40,Working,White,Southeast
1602,40,Working,Black,Southeast
1604,58,Working,Black,Southeast
1605,80,Upper,Black,Southeast
1606,49,Lower,Black,Southeast
1607,40,Working,White,Southeast
1610,35,Working,Black,Southeast
1614,25,Working,Hispanic,Southeast
1617,25,Working,White,Southeast
1619,20,Middle,Hispanic,Southeast
1623,40,Working,Black,Southeast
1625,12,Working,Hispanic,Southeast
1629,40,Working,White,Southeast
1630,45,Middle,Black,Southeast
1631,42,Working,White,Southeast
1632,12,Working,White,Southeast
1635,40,Working,White,Southeast
1636,40,Middle,White,Southeast
1637,40,Middle,Black,Southeast
1641,40,Lower,Black,Southeast
1644,47,Middle,White,Southeast
1645,40,Working,White,Southeast
1646,40,Middle,Black,Southeast
1647,40,Working,Black,Southeast
1649,45,Working,Black,Southeast
1651,80,Middle,White,Southeast
1656,40,Lower,White,Southeast
1657,46,Working,White,Southeast
1658,40,Middle,Black,Southeast
1661,60,Working,White,Southeast
1664,40,Working,White,Southeast
1665,40,Working,Hispanic,Southeast
1667,40,Working,Black,Southeast
1672,60,Working,White,Southeast
1674,42,Working,Hispanic,Southeast
1676,40,Upper,White,Southeast
1677,40,Working,White,Midwest
1679,32,Working,White,Midwest
1680,3,Working,Black,Midwest
1686,50,Middle,White,Midwest
1689,40,Lower,Black,Midwest
1693,40,Working,Black,Midwest
1694,40,Middle,White,Midwest
1697,60,Working,White,Midwest
1700,70,Working,White,Midwest
1701,55,Working,White,Midwest
1702,42,Working,White,Midwest
1703,45,Working,White,Midwest
1704,35,Middle,White,Midwest
1705,62,Working,White,Midwest
1706,58,Middle,White,Midwest
1707,60,Working,White,Midwest
1708,40,Upper,White,Midwest
1711,40,Working,White,Midwest
1712,40,Working,Black,Midwest
1714,40,Working,Black,Midwest
1715,31,Middle,Black,Midwest
1716,80,Working,Black,Midwest
1721,18,Working,Black,Midwest
1726,40,Middle,White,Midwest
1727,50,Middle,Black,Midwest
1730,89,Working,Black,Midwest
1734,45,Upper,White,Midwest
1735,40,Middle,White,Midwest
1737,55,Middle,White,Midwest
1738,40,Upper,White,Midwest
1740,20,Working,White,Midwest
1741,38,Working,Hispanic,Midwest
1743,30,Working,White,Midwest
1744,65,Working,Black,Midwest
1745,50,Middle,White,Midwest
1746,40,Working,Black,Midwest
1752,40,Working,Hispanic,Midwest
1753,40,Working,White,Midwest
1761,40,Working,White,Midwest
1766,40,Working,White,Midwest
1767,40,Working,White,Midwest
1768,24,Working,White,Southeast
1770,60,Middle,White,Southeast
1771,55,Middle,White,Southeast
1772,43,Working,White,Southeast
1779,40,Middle,White,Southeast
1780,27,Working,White,Southeast
1782,48,Working,White,Southeast
1783,45,Middle,White,Southeast
1788,51,Working,Black,Southeast
1790,45,Working,White,Southeast
1791,44,Middle,White,Southeast
1793,21,Middle,White,Middle Atlantic
1797,51,Working,White,Middle Atlantic
1799,48,Working,White,Midwest
1800,24,Working,White,Midwest
1801,40,Working,White,Midwest
1802,35,Working,White,Midwest
1807,80,Middle,White,Midwest
1809,47,Working,White,Midwest
1812,40,Middle,White,Midwest
1813,52,Working,White,Midwest
1816,50,Middle,White,Midwest
1819,50,Working,White,Midwest
1821,45,Working,White,Midwest
1822,40,Middle,White,Midwest
1824,40,Middle,White,Midwest
1827,60,Middle,Hispanic,Midwest
1830,65,Middle,White,Midwest
1832,70,Middle,White,Midwest
1834,50,Middle,White,Midwest
1838,50,Middle,White,Midwest
1843,75,Working,White,Midwest
1845,65,Working,White,Midwest
1846,40,Working,White,Midwest
1848,40,Working,White,Midwest
1849,50,Working,White,Midwest
1851,62,Working,White,Midwest
1852,40,Working,White,Midwest
1853,38,Working,White,Midwest
1854,40,Working,White,Midwest
1859,40,Middle,White,Midwest
1860,40,Working,White,Midwest
1867,44,Middle,White,Midwest
1870,40,Working,White,Midwest
1871,50,Working,White,Midwest
1877,58,Working,White,Midwest
1879,40,Working,White,Midwest
1882,53,Middle,White,Midwest
1883,60,Working,White,Midwest
1887,70,Working,White,Midwest
1888,44,Middle,White,Midwest
1889,40,Middle,White,Midwest
1890,60,Middle,White,Midwest
1891,47,Middle,White,Midwest
1892,40,Working,White,Midwest
1893,40,Working,White,Midwest
1895,40,Working,Other,Midwest
1896,40,Working,White,Midwest
1897,45,Middle,White,Midwest
1900,47,Working,White,Midwest
1902,40,Middle,White,Midwest
1904,30,Lower,White,Midwest
1906,40,Middle,White,Midwest
1908,58,Working,Black,Midwest
1910,32,Working,White,Midwest
1912,80,Middle,White,Midwest
1913,8,Middle,Other,Midwest
1914,60,Middle,White,Midwest
1918,45,Working,White,Midwest
1919,55,Working,White,Midwest
1920,55,Middle,White,Midwest
1921,50,Middle,White,Midwest
1922,70,Working,White,Midwest
1923,47,Working,White,Midwest
1924,62,Working,White,Midwest
1925,40,Middle,White,Midwest
1926,45,Middle,White,Midwest
1928,38,Working,White,Midwest
1930,39,Working,White,Midwest
1932,54,Working,White,Midwest
1933,25,Working,White,Midwest
1934,43,Working,Hispanic,Midwest
1936,40,Working,Other,Midwest
1939,50,Working,White,Midwest
1943,55,Working,White,Midwest
1947,40,Middle,White,Midwest
1949,45,Working,White,Midwest
1950,40,Middle,White,Midwest
1952,50,Middle,White,Midwest
1953,50,Middle,White,Midwest
1954,40,Working,White,Midwest
1956,60,Working,White,Midwest
1958,40,Middle,Hispanic,Midwest
1960,40,Working,White,Midwest
1962,40,Middle,White,Midwest
1963,68,Middle,Black,Midwest
1965,60,Middle,Black,Midwest
1966,45,Working,White,Midwest
1967,36,Working,White,Midwest
1969,40,Working,Black,Midwest
1970,40,Working,Other,Midwest
1971,40,Working,Black,Midwest
1972,60,Middle,White,Midwest
1973,20,Working,White,Midwest
1976,45,Working,Black,Midwest
1977,40,Lower,Black,Midwest
1978,40,Working,Black,Midwest
1979,34,Working,Black,Midwest
1980,60,Lower,Black,Midwest
1982,30,Working,Hispanic,Midwest
1984,25,Working,White,Midwest
1988,40,Middle,White,Midwest
1990,12,Lower,White,Midwest
1991,40,Working,White,Midwest
1992,60,Middle,White,Midwest
1998,45,Middle,Hispanic,Midwest
2001,50,Working,Hispanic,Midwest
2006,20,Middle,Hispanic,Midwest
2008,35,Middle,Hispanic,Midwest
2009,50,Lower,Hispanic,Midwest
2012,52,Working,Hispanic,Midwest
2013,20,Middle,White,Midwest
2016,89,Working,White,Midwest
2021,60,Middle,Hispanic,Midwest
2022,60,Working,Hispanic,Midwest
2024,40,Working,Hispanic,Midwest
2025,50,Working,Hispanic,Midwest
2027,20,Working,Hispanic,Midwest
2028,57,Working,White,Midwest
2029,84,Working,Hispanic,Midwest
2032,40,Working,Hispanic,Midwest
2034,32,Working,Black,Midwest
2035,40,Middle,White,Midwest
2036,40,Working,Hispanic,Midwest
2037,28,Middle,Other,Midwest
2038,30,Working,White,Midwest
2039,70,Middle,White,Midwest
2043,50,Middle,White,West
2044,40,Working,White,West
2049,89,Upper,Hispanic,West
2050,40,Middle,Hispanic,West
2054,40,Working,Hispanic,West
2055,40,Working,White,West
2057,45,Middle,Hispanic,West
2059,40,Working,Hispanic,West
2061,50,Middle,White,West
2063,45,Working,Hispanic,West
2068,40,Middle,White,West
2069,40,Lower,White,West
2071,50,Middle,White,West
2072,40,Middle,Hispanic,West
2074,35,Middle,White,West
2075,50,Middle,White,West
2077,40,Middle,White,West
2078,40,Working,Black,West
2079,50,Middle,White,West
2080,45,Middle,White,West
2081,35,Working,White,West
2083,35,Middle,White,West
2084,35,Working,Black,West
2086,49,Working,White,West
2087,40,Working,Black,West
2089,57,Working,Hispanic,West
2090,20,Working,White,West
2091,44,Working,Black,West
2092,38,Working,White,West
2094,50,Lower,Hispanic,West
2095,55,Working,White,West
2099,50,Middle,Hispanic,West
2102,8,Lower,Hispanic,West
2103,52,Middle,Hispanic,West
2104,70,Middle,Hispanic,West
2105,50,Working,Hispanic,West
2107,40,Middle,Hispanic,West
2112,20,Working,Hispanic,West
2116,40,Working,White,West
2117,40,Working,Black,West
2118,40,Middle,Hispanic,West
2121,22,Lower,Hispanic,West
2123,40,Middle,White,West
2128,40,Lower,Other,West
2129,25,Working,Hispanic,West
2137,40,Working,White,West
2138,60,Working,Hispanic,West
2141,35,Middle,White,West
2146,40,Middle,White,West
2148,40,Working,Hispanic,West
2150,40,Middle,White,West
2152,40,Working,White,West
2154,60,Middle,White,West
2155,43,Middle,White,West
2157,30,Middle,White,West
2159,50,Middle,White,West
2162,40,Working,White,West
2170,60,Middle,White,West
2171,42,Working,White,West
2174,40,Working,White,West
2176,38,Working,White,West
2177,40,Working,White,West
2178,52,Working,Hispanic,West
2179,50,Middle,White,West
2181,40,Working,White,West
2183,40,Middle,White,West
2186,73,Working,White,West
2187,38,Middle,White,West
2189,50,Middle,White,West
2190,53,Working,Hispanic,West
2192,40,Middle,Hispanic,West
2193,50,Middle,White,West
2194,48,Working,White,West
2199,55,Middle,White,West
2201,50,Working,White,West
2206,30,Middle,White,West
2207,60,Working,White,West
2212,40,Lower,Hispanic,West
2214,30,Middle,Hispanic,West
2215,10,Working,White,West
2218,12,Working,White,West
2219,40,Lower,White,West
2221,40,Working,White,West
2222,40,Working,Other,West
2223,40,Working,Black,West
2224,40,Working,White,West
2225,60,Lower,White,West
2226,70,Middle,White,West
2227,40,Middle,White,West
2228,70,Middle,Hispanic,West
